"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AXIN2",266.456701735063,-0.20505203119592,0.334961668261632,-0.612165661402659,0.540428158161519,0.936341976171671
"AXL",15325.654204581,0.660619690091487,0.262634563962685,2.51535700451577,0.0118911904153557,0.39861284978468
"AZGP1",1.38579688060352,-1.71402899149962,2.01968277547537,-0.848662479233249,0.396069130008492,0.906629985867165
"AZI2",9535.06395339217,-0.0412475537673046,0.174913796892486,-0.235816467883652,0.813575088968702,0.983948856692993
"AZIN1",29002.941220364,-0.166973370100894,0.36344747469062,-0.459415408630995,0.645935885233828,0.951119465620881
"AZIN2",1548.51354810222,0.533986132162612,0.243110881059646,2.19647154349953,0.0280582097885393,0.538563863806499
"AZU1",13.2636956816124,1.1680295892382,1.1876897259579,0.983446740095491,0.325387615907812,0.885694716049598
"B2M",26570.0818343109,-0.105854570119294,0.269490259822884,-0.392795532531915,0.69447050454597,0.958085684247981
"B3GALNT1",3949.03295317927,-0.132661880224167,0.36754222877776,-0.360943232741788,0.718141883963012,0.964602337382759
"B3GALNT2",1760.64645103967,-0.0771144698772315,0.19644061795625,-0.392558680987278,0.694645462300348,0.958085684247981
"B3GALT1",3.85302632286802,-0.172982267670887,1.09738858593351,-0.157630824566794,0.87474771273253,0.989771849561272
"B3GALT2",35.8149981982819,1.92486271578688,0.80722932059657,2.38453022787173,0.0171009430363923,0.460730506043913
"B3GALT4",64.524032245446,-0.115306044750738,0.534036761405145,-0.215914058888656,0.829054738159973,0.985951619101308
"B3GALT5",13.9775645958698,-1.51739388065085,2.13923691329787,-0.709315490593147,0.478128717675444,0.927130460022565
"B3GALT6",1736.3404659511,0.12173618123598,0.135439825282142,0.8988211627,0.368747925891547,0.897984004153983
"B3GAT1",2.56926700591485,5.17930120695005,3.99273161932679,1.29718240561917,0.1945684330231,0.818899367007144
"B3GAT2",19.2260368167829,0.385347878580294,0.423527990088819,0.909852211891549,0.362900454938435,0.897984004153983
"B3GAT3",3449.27607279443,-0.272960279134305,0.193215540612662,-1.41272424707031,0.157736819338772,0.790640892334675
"B3GLCT",326.40676491962,0.254547307298178,0.386649301498559,0.658341567698724,0.510318673311977,0.92954958207102
"B3GNT2",2454.21432902223,-0.19051913356443,0.378935420377105,-0.502774676948464,0.615122699482645,0.949103821252396
"B3GNT3",0.422323960326484,-2.34499317310798,4.26919172288881,-0.549282703921575,0.58281145515902,0.942891386091461
"B3GNT4",5.96465264773162,-0.404688455202468,0.920762512977948,-0.439514477944608,0.660288793816251,0.95289688535869
"B3GNT5",462.898352993955,0.431996017116223,0.292609544283252,1.47635654938871,0.139848200655198,0.776890617573057
"B3GNT6",0.118488027228175,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"B3GNT7",6.97666568430713,0.473872531322717,1.01840948511271,0.465306478631504,0.641711995951691,0.950019205055513
"B3GNT8",42.4780771568967,-0.576977839265162,0.703447952718795,-0.820213971815779,0.412094138378624,0.914757345156005
"B3GNT9",3523.97554446129,-0.00453002783558088,0.187507565620497,-0.0241591736343554,0.980725643337013,1
"B3GNTL1",399.318328119437,0.131253838054467,0.302742911522685,0.433548839820257,0.66461609268875,0.954044138669882
"B4GALNT1",613.09759644365,0.244436855243339,0.574621961121561,0.425387248977121,0.670554399769154,0.954661297619463
"B4GALNT2",0.258623873683688,0,4.32804458550702,0,1,NA
"B4GALNT3",1.57927180246439,-2.76183551984476,2.02260712358517,-1.36548293914306,0.172101311743292,0.806553253453175
"B4GALNT4",1360.83374234663,0.414661467530374,0.285924833349407,1.45024642551299,0.146989812997949,0.782589837425108
"B4GALT1",58390.1860704458,0.225761959794403,0.298356274380551,0.756685812165779,0.449238116823126,0.921936372364031
"B4GALT2",5448.34913949708,0.157272301214874,0.259268175538369,0.606600871427042,0.54411582180032,0.936341976171671
"B4GALT3",2211.16917737604,0.0281898291084985,0.219232097502824,0.128584406341938,0.897686505802062,0.99392849563741
"B4GALT4",3315.82274162504,0.0303070492745467,0.214837425531709,0.141069691184107,0.887814887102033,0.99080715573513
"B4GALT5",1780.81491529267,0.0676905726347511,0.189934428086691,0.356389167128012,0.721549140893509,0.965536318801272
"B4GALT6",104.386284245395,-0.268127215957133,0.378402174883783,-0.708577364914674,0.478586786856701,0.927130460022565
"B4GALT7",783.478674104748,0.00334816734748073,0.196727171861764,0.0170193436717192,0.986421183988083,1
"B4GAT1",2657.75230428253,-0.0772242072877562,0.232924535720592,-0.331541746123266,0.740235313421229,0.970383651352068
"B9D1",3337.91399170891,0.0676992082268925,0.101395154016452,0.667676960339816,0.504339819929336,0.929105467432615
"B9D2",87.9197771351804,0.107816988836149,0.280350795942786,0.384578857618624,0.700549460766198,0.959985329257424
"BAALC",230.940427857065,-0.215087076269061,0.60775803298941,-0.35390248189909,0.723411966976571,0.966065509466656
"BAAT",1.28695843699579,-0.952341851549487,3.0316531294435,-0.314132854547348,0.753420137276061,0.97157264793851
"BABAM1",3264.54427494486,-0.227969943412441,0.186155364315914,-1.22462194012076,0.220717697463633,0.832158739489129
"BABAM2",6361.76008601451,-0.239778689062653,0.146953689988918,-1.6316615736613,0.102750799233589,0.72649156641214
"BACE1",29870.0285712406,0.2262782286056,0.112322922494705,2.0145329517781,0.0439536088585223,0.609268263653959
"BACE2",1982.80238176853,-0.0635135669758307,0.487839015235567,-0.130193701184727,0.896413177891981,0.993442648177586
"BACH1",5276.86297566826,-0.0672621762207994,0.182423728343126,-0.368713965182665,0.712340938366832,0.96302809014903
"BACH2",238.736564205251,-0.176619473638796,0.771114384663292,-0.229044454560288,0.818834364637859,0.983948856692993
"BAD",1867.05660447668,-0.266631873061053,0.182869943220331,-1.45804099003739,0.144829245014888,0.782021275396554
"BAG1",8634.47267283079,-0.447342044432647,0.381093492626801,-1.17383805572015,0.240459897751346,0.847398223206825
"BAG2",1022.1709156777,-0.31583069880676,0.304709207188624,-1.03649870550597,0.299969543028127,0.873874554779619
"BAG3",1919.47510543391,-0.257440348770416,0.205627813101161,-1.25197241019028,0.210579917458923,0.825239591066867
"BAG4",2271.02756335768,0.166439700492772,0.141608250464415,1.17535313053386,0.239853466494046,0.847068137008718
"BAG5",4569.84197227163,0.10276931305753,0.134279625587714,0.76533809658562,0.444070244204447,0.921687683693871
"BAG6",24028.3783708321,0.00123403753095069,0.111596745068242,0.0110580064875195,0.991177167159326,1
"BAGE",0.505309701887838,-2.80675857078274,4.2520062357317,-0.660102176519914,0.509188262059954,0.929306240210762
"BAGE2",0.365339597201112,-1.37514799106393,4.32633314483016,-0.317855316506818,0.750594688352294,0.97157264793851
"BAGE3",0.121122830070206,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"BAGE4",0.878768282728022,-0.656653981473408,2.46011130823745,-0.266920435378133,0.789530422144758,0.978662233998405
"BAGE5",3.55144408331051,0.935140733286587,1.03512904108746,0.903404982536449,0.366310996565348,0.897984004153983
"BAHCC1",764.611716649334,0.283324170475198,0.270454497564576,1.04758535364179,0.294829688357038,0.870418303976352
"BAHD1",1775.38818735116,0.185838541691909,0.22994681054366,0.808180558158356,0.418986648085202,0.918539340516663
"BAIAP2",1498.78915525179,-0.092813932029379,0.283174776659654,-0.32776200311418,0.743091618782175,0.971069783781493
"BAIAP2L1",398.260974630525,-0.138699097368737,0.418726346791859,-0.331240435266142,0.740462879601015,0.970451587299875
"BAIAP2L2",11.8107003402309,-0.432160996220944,0.707421072067168,-0.610896414151361,0.541268158914687,0.936341976171671
"BAIAP3",104.082855215696,-0.295038083462154,0.72559744261753,-0.406614006793946,0.684291508130573,0.957063915984242
"BAK1",468.251114817936,-0.333459733517397,0.180517829809185,-1.8472398758055,0.0647123824915574,0.644138534370598
"BAMBI",1045.51284033063,-0.350892192028327,0.62133177849129,-0.564742065632567,0.572249217700282,0.941930630428594
"BANF1",2439.14384838483,-0.155071122577067,0.173893941004166,-0.891756904706368,0.372523245307849,0.899844533776658
"BANK1",20.7717563869435,-0.831217006835808,0.801901327781836,-1.0365577135719,0.299942029235529,0.873874554779619
"BANP",1661.07596196513,0.156848353863647,0.190927849325609,0.82150589564416,0.411358167290504,0.91449992571658
"BAP1",2155.84251729122,-0.0649090638710985,0.0821393809814253,-0.790230740669652,0.429393026314316,0.919553724507066
"BARD1",464.347210479222,0.468727571726612,0.329468647558325,1.42267731755458,0.154829718943728,0.789703118588356
"BARHL1",0.299186654976597,-2.67549010613807,4.25635283181109,-0.628587481315464,0.529619158130725,NA
"BARX1",1083.81927744609,3.88043657898809,1.43845486204652,2.69764222804134,0.00698324468197845,0.315216434336934
"BARX2",0.119281735570418,-1.37661191144905,4.32624371421862,-0.318200268497284,0.750333029110403,NA
"BASP1",9092.51721174553,-0.791597053045163,0.354366291050876,-2.23383846894036,0.0254937033621191,0.51763494007727
"BATF",28.1766356291169,0.16723227882132,1.57730137682778,0.106024302823885,0.915563069996423,0.996858043966616
"BATF2",61.7459627701135,-0.0346934016455326,0.643959826512757,-0.0538751024786875,0.957034673193089,1
"BATF3",30.5381498954093,-0.875201363857852,0.865126251501524,-1.01164582896293,0.311707425139172,0.880150137896832
"BAX",7094.63370040662,-0.281751138422457,0.211587392626779,-1.3316064578547,0.182989541748612,0.815465582740478
"BAZ1A",2137.11155690291,-0.0501644674798837,0.186829502660959,-0.268503993027898,0.7883114016923,0.978236226916853
"BAZ1B",4990.95456278042,0.0432747567246764,0.10765840728634,0.401963560630969,0.687710844017937,0.957581783116774
"BAZ2A",7433.45741185573,0.269657676961938,0.197531065420585,1.3651405989624,0.172208863851883,0.806553253453175
"BAZ2B",2384.59326156667,0.127349844102451,0.159608908223801,0.797886819223668,0.424936172980316,0.919553724507066
"BBC3",896.483410526481,0.138565036029119,0.316007980101019,0.438485876163075,0.66103410639515,0.95289688535869
"BBIP1",2799.98941481441,-0.147094018083752,0.138994312097436,-1.05827365065585,0.289930702076399,0.869432805658882
"BBOF1",277.768703672938,0.0660297158686905,0.348093276861966,0.189689718985507,0.849552277602056,0.989771849561272
"BBOX1",29.4200239499417,0.15943392591418,0.790333900031606,0.201729833311977,0.840127938437685,0.98785208054957
"BBS1",1260.62831630898,0.309161616891266,0.135237494938572,2.2860643568686,0.0222504938118389,0.499450149946365
"BBS10",706.448759280037,-0.161419155407916,0.201259842338448,-0.802043535026057,0.422527775602764,0.919553724507066
"BBS12",452.284664797458,-0.0953671447469281,0.293173602073923,-0.325292400380855,0.744959782005384,0.971250115682416
"BBS2",939.768373537739,0.175149764173932,0.265581694468588,0.65949486663377,0.509578041396691,0.929306240210762
"BBS4",2718.91385323082,-0.0997651849925974,0.157249113175487,-0.634440366485637,0.525793472877674,0.934286958172229
"BBS5",1213.54873319859,0.139953751826212,0.122422806222138,1.14319999798293,0.252955563123194,0.859488223831853
"BBS7",1808.41079050341,-0.044018137160763,0.166920490442865,-0.263707212002411,0.792005537826713,0.978906640243383
"BBS9",2226.59798379037,0.107288678837119,0.118509693607151,0.905315637662281,0.365298194293566,0.897984004153983
"BBX",15116.0322818057,0.063756785331008,0.101898238371045,0.625690751383245,0.531517800694638,0.934418218024011
"BCAM",680.44376775105,-0.50474951234905,0.303220894243236,-1.66462642229448,0.0959873105301323,0.714766210910151
"BCAN",41.3501489056212,-1.57460436720852,0.8992160094066,-1.75108577998696,0.079931135278812,0.683603090877026
"BCAP29",2902.45840619673,-0.116677509406251,0.157197257407765,-0.742236291715911,0.457944183721181,0.924310714130335
"BCAP31",12468.1056859484,-0.150134850359847,0.121349112590413,-1.23721424207357,0.216007555499673,0.828309359683032
"BCAR1",17520.2269669082,0.208859155341104,0.332041635992723,0.62901495686427,0.529339264330265,0.934286958172229
"BCAR3",1890.76947535512,0.559214632282869,0.438992146938193,1.2738602186467,0.202712959079812,0.822233102461367
"BCAS1",74.628979327539,-3.85961600275786,1.496026550345,-2.57991143397007,0.00988256569848057,0.370394984979704
"BCAS2",1015.72411049236,-0.0925085775461989,0.15068781880389,-0.61390879687888,0.539275596801143,0.936145817521507
"BCAS3",1138.37017810014,0.0833239094907374,0.13620884269137,0.611736417726838,0.540712163027491,0.936341976171671
"BCAS4",374.060200514661,-0.220891719331651,0.268143254523242,-0.8237824953844,0.410063155461923,0.914403854271399
"BCAT1",14071.4043704809,1.02562555552617,0.550746026386818,1.86224776282964,0.062568174834306,0.642767972550464
"BCAT2",1062.8826020195,0.163753629848889,0.200364462755817,0.81727881080616,0.413769112998128,0.915411037520882
"BCCIP",2986.29407264054,-0.160191600198932,0.13450225499936,-1.19099564687369,0.233655293806456,0.8421961699734
"BCDIN3D",349.95389309975,0.0100054816699302,0.199525614749349,0.0501463517979855,0.960005762783933,1
"BCHE",6.02049917547061,-1.91176704738111,2.03383556228558,-0.93998112867724,0.347227240668257,0.897288048658313
"BCKDHA",1244.00043239927,0.521052656476754,0.245296279727046,2.12417675904648,0.0336553658567378,0.562746732052594
"BCKDHB",1526.65014703532,-0.102503128973072,0.114446013456473,-0.895646129360866,0.370441790367228,0.898629184247107
"BCKDK",4021.51120921897,0.0735867711844608,0.18941268016238,0.38849970931923,0.697646269134567,0.959024819059268
"BCL10",1680.50106853988,-0.0784709489359111,0.134876754642691,-0.581797427909594,0.560703136765636,0.93907365659406
"BCL11A",1304.72802216699,1.35127335959103,0.68952571151405,1.95971424564273,0.0500291991598788,0.62127714638872
"BCL11B",56.0096655019788,2.7099555932658,1.57276001069753,1.72305728454013,0.0848781663491167,0.690614785726654
"BCL2",261.377265282745,1.00802669860053,0.672754486266275,1.49835745309553,0.134040404378452,0.770780154072717
"BCL2A1",8.59861356159323,-0.615494919475913,1.34656172455052,-0.457086302286934,0.647609015355133,0.951119465620881
"BCL2L1",5974.91312450905,-0.300402534361108,0.19222033029683,-1.56280313272389,0.118098907131161,0.747857386618525
"BCL2L10",3.29901133051209,-3.08540375324833,3.54024802492805,-0.87152191923362,0.383469242997842,0.903564538369853
"BCL2L11",909.969342311027,0.344993084189819,0.298487259178743,1.15580505894634,0.247760903302266,0.856287380929566
"BCL2L12",562.268077319401,-0.276379363340043,0.273075929216338,-1.01209712673389,0.311491616071378,0.880150137896832
"BCL2L13",1221.19553752619,-0.0650145916569804,0.125415509175938,-0.518393555024963,0.604183710492362,0.948844517290494
"BCL2L14",1.33652206754734,-1.3461933404369,3.48670907445425,-0.386092820390417,0.699427926894085,0.959985329257424
"BCL2L15",5.98600627046866,0.06681033178774,0.712841964982772,0.0937239038520336,0.92532848132735,0.998199985057978
"BCL2L2",3406.07700265766,-0.0538286441467844,0.185292382737305,-0.29050651382199,0.771428768242699,0.974715046503589
"BCL2L2-PABPN1",2422.11357268298,-0.0414707673563382,0.180742385821121,-0.229446829352919,0.818521642257564,0.983948856692993
"BCL3",4050.20900088916,-0.448743103452921,0.271470439738856,-1.65300908594171,0.0983290144203719,0.717585221536511
"BCL6",8171.13686779455,0.394634028366221,0.322472772175868,1.22377472585809,0.221037221183688,0.832158739489129
"BCL6B",9.12562321970997,2.99784919824601,0.85973070764516,3.48696303573621,0.000488538875531275,0.0993235308550378
"BCL7A",451.257329731641,1.12119316764812,0.490132873302181,2.28752901247835,0.0221649640076646,0.499450149946365
"BCL7B",1841.22472472371,-0.0533901677698573,0.194513920189264,-0.274479932942117,0.7837158228535,0.976410398748184
"BCL7C",1242.99939345967,0.00894714474193967,0.285790766533741,0.0313066263492574,0.97502500593721,1
"BCL9",1064.9618491199,0.112525387970975,0.220040455380689,0.511384998618986,0.609081497176258,0.948844517290494
"BCL9L",4885.55919391076,0.541101582611876,0.23324362999768,2.3198986511111,0.0203463605717112,0.492774574899075
"BCLAF1",22337.3282605783,0.0270033312970749,0.118209014292924,0.228437158186263,0.819306404948943,0.983948856692993
"BCLAF3",390.161255936093,0.146053143638261,0.252415685248122,0.57862150481929,0.562844591077769,0.93907365659406
"BCO1",0.728174432936227,-3.5339173669173,2.90538225776523,-1.21633473787216,0.223857433675379,0.83595203612875
"BCO2",220.732621586354,0.872075176044811,0.566801243920333,1.5385907942139,0.123904227369322,0.75713663983777
"BCOR",7116.82872742027,0.274608713553402,0.205301224169643,1.337589265062,0.181030365748104,0.814489146926422
"BCORL1",2010.11237532994,0.117925016375833,0.250802095826309,0.470191510909466,0.638218198629749,0.949278056557975
"BCR",2808.45554153292,-0.0842131523635801,0.157487953543597,-0.534727580546455,0.592838246853839,0.947114496222503
